,device_name,mac_addr,eddystone_instance_id,rssi,timestamp
2021-04-23 19:03:05.267,AgileVision Beacon,C1:E2:F7:D0:6B:8C,000000000006,-77.0,2021-04-23 19:03:05.267
2021-04-23 19:03:05.506,AgileVision Beacon,D9:77:0F:A8:70:38,000000000002,-85.0,2021-04-23 19:03:05.506
2021-04-23 19:03:05.549,AgileVision Beacon,E6:19:C3:98:50:7C,000000000004,-80.0,2021-04-23 19:03:05.549
2021-04-23 19:03:05.589,AgileVision Beacon,C1:E2:F7:D0:6B:8C,000000000006,-77.0,2021-04-23 19:03:05.589
2021-04-23 19:03:05.635,AgileVision Beacon,C8:7E:06:A7:D7:3E,000000000001,-51.0,2021-04-23 19:03:05.635
2021-04-23 19:03:05.641,AgileVision Beacon,F7:7C:03:9B:24:1D,000000000005,-78.0,2021-04-23 19:03:05.641
2021-04-23 19:03:05.672,AgileVision Beacon,FB:48:A7:41:3F:C8,000000000003,-80.0,2021-04-23 19:03:05.672
2021-04-23 19:03:05.994,AgileVision Beacon,FB:48:A7:41:3F:C8,000000000003,-81.0,2021-04-23 19:03:05.994
2021-04-23 19:03:06.006,AgileVision Beacon,C1:E2:F7:D0:6B:8C,000000000006,-77.0,2021-04-23 19:03:06.006
2021-04-23 19:03:06.027,AgileVision Beacon,D9:77:0F:A8:70:38,000000000002,-86.0,2021-04-23 19:03:06.027
2021-04-23 19:03:06.053,AgileVision Beacon,C8:7E:06:A7:D7:3E,000000000001,-51.0,2021-04-23 19:03:06.053
2021-04-23 19:03:06.062,AgileVision Beacon,F7:7C:03:9B:24:1D,000000000005,-78.0,2021-04-23 19:03:06.062
2021-04-23 19:03:06.068,AgileVision Beacon,E6:19:C3:98:50:7C,000000000004,-79.0,2021-04-23 19:03:06.068
2021-04-23 19:03:06.405,AgileVision Beacon,FB:48:A7:41:3F:C8,000000000003,-81.0,2021-04-23 19:03:06.405
2021-04-23 19:03:06.438,AgileVision Beacon,C1:E2:F7:D0:6B:8C,000000000006,-78.0,2021-04-23 19:03:06.438
2021-04-23 19:03:06.454,AgileVision Beacon,D9:77:0F:A8:70:38,000000000002,-85.0,2021-04-23 19:03:06.454
2021-04-23 19:03:06.475,AgileVision Beacon,F7:7C:03:9B:24:1D,000000000005,-78.0,2021-04-23 19:03:06.475
2021-04-23 19:03:06.481,AgileVision Beacon,C8:7E:06:A7:D7:3E,000000000001,-50.0,2021-04-23 19:03:06.481
2021-04-23 19:03:06.487,AgileVision Beacon,E6:19:C3:98:50:7C,000000000004,-80.0,2021-04-23 19:03:06.487
2021-04-23 19:03:06.800,AgileVision Beacon,F7:7C:03:9B:24:1D,000000000005,-77.0,2021-04-23 19:03:06.800
2021-04-23 19:03:06.807,AgileVision Beacon,E6:19:C3:98:50:7C,000000000004,-80.0,2021-04-23 19:03:06.807
2021-04-23 19:03:06.835,AgileVision Beacon,FB:48:A7:41:3F:C8,000000000003,-82.0,2021-04-23 19:03:06.835
2021-04-23 19:03:06.868,AgileVision Beacon,C1:E2:F7:D0:6B:8C,000000000006,-82.0,2021-04-23 19:03:06.868
2021-04-23 19:03:06.875,AgileVision Beacon,D9:77:0F:A8:70:38,000000000002,-74.0,2021-04-23 19:03:06.875
2021-04-23 19:03:06.887,AgileVision Beacon,C8:7E:06:A7:D7:3E,000000000001,-49.0,2021-04-23 19:03:06.887
2021-04-23 19:03:07.201,AgileVision Beacon,C8:7E:06:A7:D7:3E,000000000001,-49.0,2021-04-23 19:03:07.201
2021-04-23 19:03:07.220,AgileVision Beacon,F7:7C:03:9B:24:1D,000000000005,-86.0,2021-04-23 19:03:07.220
2021-04-23 19:03:07.229,AgileVision Beacon,E6:19:C3:98:50:7C,000000000004,-77.0,2021-04-23 19:03:07.229
2021-04-23 19:03:07.251,AgileVision Beacon,FB:48:A7:41:3F:C8,000000000003,-82.0,2021-04-23 19:03:07.251
2021-04-23 19:03:07.287,AgileVision Beacon,C1:E2:F7:D0:6B:8C,000000000006,-82.0,2021-04-23 19:03:07.287
2021-04-23 19:03:07.294,AgileVision Beacon,D9:77:0F:A8:70:38,000000000002,-74.0,2021-04-23 19:03:07.294
2021-04-23 19:03:07.609,AgileVision Beacon,D9:77:0F:A8:70:38,000000000002,-74.0,2021-04-23 19:03:07.609
2021-04-23 19:03:07.619,AgileVision Beacon,C1:E2:F7:D0:6B:8C,000000000006,-81.0,2021-04-23 19:03:07.619
2021-04-23 19:03:07.628,AgileVision Beacon,C8:7E:06:A7:D7:3E,000000000001,-48.0,2021-04-23 19:03:07.628
2021-04-23 19:03:07.638,AgileVision Beacon,F7:7C:03:9B:24:1D,000000000005,-85.0,2021-04-23 19:03:07.638
2021-04-23 19:03:07.647,AgileVision Beacon,E6:19:C3:98:50:7C,000000000004,-77.0,2021-04-23 19:03:07.647
2021-04-23 19:03:07.674,AgileVision Beacon,FB:48:A7:41:3F:C8,000000000003,-82.0,2021-04-23 19:03:07.674
2021-04-23 19:03:08.024,AgileVision Beacon,D9:77:0F:A8:70:38,000000000002,-73.0,2021-04-23 19:03:08.024
2021-04-23 19:03:08.035,AgileVision Beacon,C1:E2:F7:D0:6B:8C,000000000006,-82.0,2021-04-23 19:03:08.035
2021-04-23 19:03:08.043,AgileVision Beacon,C8:7E:06:A7:D7:3E,000000000001,-48.0,2021-04-23 19:03:08.043
2021-04-23 19:03:08.050,AgileVision Beacon,F7:7C:03:9B:24:1D,000000000005,-85.0,2021-04-23 19:03:08.050
2021-04-23 19:03:08.072,AgileVision Beacon,E6:19:C3:98:50:7C,000000000004,-77.0,2021-04-23 19:03:08.072
2021-04-23 19:03:08.104,AgileVision Beacon,FB:48:A7:41:3F:C8,000000000003,-81.0,2021-04-23 19:03:08.104
2021-04-23 19:03:08.436,AgileVision Beacon,D9:77:0F:A8:70:38,000000000002,-74.0,2021-04-23 19:03:08.436
2021-04-23 19:03:08.446,AgileVision Beacon,C1:E2:F7:D0:6B:8C,000000000006,-82.0,2021-04-23 19:03:08.446
2021-04-23 19:03:08.458,AgileVision Beacon,F7:7C:03:9B:24:1D,000000000005,-85.0,2021-04-23 19:03:08.458
2021-04-23 19:03:08.462,AgileVision Beacon,C8:7E:06:A7:D7:3E,000000000001,-49.0,2021-04-23 19:03:08.462
2021-04-23 19:03:08.482,AgileVision Beacon,E6:19:C3:98:50:7C,000000000004,-77.0,2021-04-23 19:03:08.482
2021-04-23 19:03:08.515,AgileVision Beacon,FB:48:A7:41:3F:C8,000000000003,-82.0,2021-04-23 19:03:08.515
2021-04-23 19:03:08.766,AgileVision Beacon,C1:E2:F7:D0:6B:8C,000000000006,-81.0,2021-04-23 19:03:08.766
2021-04-23 19:03:08.825,AgileVision Beacon,FB:48:A7:41:3F:C8,000000000003,-82.0,2021-04-23 19:03:08.825
2021-04-23 19:03:08.860,AgileVision Beacon,D9:77:0F:A8:70:38,000000000002,-72.0,2021-04-23 19:03:08.860
2021-04-23 19:03:08.892,AgileVision Beacon,C8:7E:06:A7:D7:3E,000000000001,-49.0,2021-04-23 19:03:08.892
2021-04-23 19:03:08.898,AgileVision Beacon,F7:7C:03:9B:24:1D,000000000005,-85.0,2021-04-23 19:03:08.898
2021-04-23 19:03:08.907,AgileVision Beacon,E6:19:C3:98:50:7C,000000000004,-77.0,2021-04-23 19:03:08.907
2021-04-23 19:03:09.249,AgileVision Beacon,FB:48:A7:41:3F:C8,000000000003,-82.0,2021-04-23 19:03:09.249
2021-04-23 19:03:09.291,AgileVision Beacon,C1:E2:F7:D0:6B:8C,000000000006,-82.0,2021-04-23 19:03:09.291
2021-04-23 19:03:09.300,AgileVision Beacon,D9:77:0F:A8:70:38,000000000002,-74.0,2021-04-23 19:03:09.300
2021-04-23 19:03:09.307,AgileVision Beacon,C8:7E:06:A7:D7:3E,000000000001,-49.0,2021-04-23 19:03:09.307
2021-04-23 19:03:09.317,AgileVision Beacon,F7:7C:03:9B:24:1D,000000000005,-84.0,2021-04-23 19:03:09.317
2021-04-23 19:03:09.324,AgileVision Beacon,E6:19:C3:98:50:7C,000000000004,-77.0,2021-04-23 19:03:09.324
2021-04-23 19:03:09.590,AgileVision Beacon,C1:E2:F7:D0:6B:8C,000000000006,-82.0,2021-04-23 19:03:09.590
2021-04-23 19:03:09.595,AgileVision Beacon,D9:77:0F:A8:70:38,000000000002,-75.0,2021-04-23 19:03:09.595
2021-04-23 19:03:09.632,AgileVision Beacon,F7:7C:03:9B:24:1D,000000000005,-83.0,2021-04-23 19:03:09.632
2021-04-23 19:03:09.637,AgileVision Beacon,E6:19:C3:98:50:7C,000000000004,-77.0,2021-04-23 19:03:09.637
2021-04-23 19:03:09.658,AgileVision Beacon,FB:48:A7:41:3F:C8,000000000003,-82.0,2021-04-23 19:03:09.658
2021-04-23 19:03:09.719,AgileVision Beacon,C8:7E:06:A7:D7:3E,000000000001,-49.0,2021-04-23 19:03:09.719
2021-04-23 19:03:10.037,AgileVision Beacon,C8:7E:06:A7:D7:3E,000000000001,-48.0,2021-04-23 19:03:10.037
2021-04-23 19:03:10.062,AgileVision Beacon,F7:7C:03:9B:24:1D,000000000005,-83.0,2021-04-23 19:03:10.062
2021-04-23 19:03:10.069,AgileVision Beacon,E6:19:C3:98:50:7C,000000000004,-77.0,2021-04-23 19:03:10.069
2021-04-23 19:03:10.094,AgileVision Beacon,FB:48:A7:41:3F:C8,000000000003,-81.0,2021-04-23 19:03:10.094
2021-04-23 19:03:10.120,AgileVision Beacon,C1:E2:F7:D0:6B:8C,000000000006,-82.0,2021-04-23 19:03:10.120
2021-04-23 19:03:10.127,AgileVision Beacon,D9:77:0F:A8:70:38,000000000002,-74.0,2021-04-23 19:03:10.127
2021-04-23 19:03:10.449,AgileVision Beacon,D9:77:0F:A8:70:38,000000000002,-74.0,2021-04-23 19:03:10.449
2021-04-23 19:03:10.457,AgileVision Beacon,C8:7E:06:A7:D7:3E,000000000001,-48.0,2021-04-23 19:03:10.457
2021-04-23 19:03:10.478,AgileVision Beacon,F7:7C:03:9B:24:1D,000000000005,-84.0,2021-04-23 19:03:10.478
2021-04-23 19:03:10.487,AgileVision Beacon,E6:19:C3:98:50:7C,000000000004,-77.0,2021-04-23 19:03:10.487
2021-04-23 19:03:10.515,AgileVision Beacon,FB:48:A7:41:3F:C8,000000000003,-83.0,2021-04-23 19:03:10.515
2021-04-23 19:03:10.531,AgileVision Beacon,C1:E2:F7:D0:6B:8C,000000000006,-81.0,2021-04-23 19:03:10.531
2021-04-23 19:03:10.848,AgileVision Beacon,C1:E2:F7:D0:6B:8C,000000000006,-82.0,2021-04-23 19:03:10.848
2021-04-23 19:03:10.869,AgileVision Beacon,C8:7E:06:A7:D7:3E,000000000001,-49.0,2021-04-23 19:03:10.869
2021-04-23 19:03:10.879,AgileVision Beacon,D9:77:0F:A8:70:38,000000000002,-74.0,2021-04-23 19:03:10.879
2021-04-23 19:03:10.899,AgileVision Beacon,F7:7C:03:9B:24:1D,000000000005,-83.0,2021-04-23 19:03:10.899
2021-04-23 19:03:10.906,AgileVision Beacon,E6:19:C3:98:50:7C,000000000004,-78.0,2021-04-23 19:03:10.906
2021-04-23 19:03:10.933,AgileVision Beacon,FB:48:A7:41:3F:C8,000000000003,-83.0,2021-04-23 19:03:10.933
2021-04-23 19:03:11.255,AgileVision Beacon,C1:E2:F7:D0:6B:8C,000000000006,-81.0,2021-04-23 19:03:11.255
2021-04-23 19:03:11.289,AgileVision Beacon,C8:7E:06:A7:D7:3E,000000000001,-48.0,2021-04-23 19:03:11.289
2021-04-23 19:03:11.296,AgileVision Beacon,D9:77:0F:A8:70:38,000000000002,-74.0,2021-04-23 19:03:11.296
2021-04-23 19:03:11.322,AgileVision Beacon,F7:7C:03:9B:24:1D,000000000005,-84.0,2021-04-23 19:03:11.322
2021-04-23 19:03:11.330,AgileVision Beacon,E6:19:C3:98:50:7C,000000000004,-77.0,2021-04-23 19:03:11.330
2021-04-23 19:03:11.350,AgileVision Beacon,FB:48:A7:41:3F:C8,000000000003,-83.0,2021-04-23 19:03:11.350
2021-04-23 19:03:11.667,AgileVision Beacon,FB:48:A7:41:3F:C8,000000000003,-82.0,2021-04-23 19:03:11.667
2021-04-23 19:03:11.677,AgileVision Beacon,C1:E2:F7:D0:6B:8C,000000000006,-82.0,2021-04-23 19:03:11.677
2021-04-23 19:03:11.696,AgileVision Beacon,C8:7E:06:A7:D7:3E,000000000001,-48.0,2021-04-23 19:03:11.696
2021-04-23 19:03:11.712,AgileVision Beacon,D9:77:0F:A8:70:38,000000000002,-74.0,2021-04-23 19:03:11.712
2021-04-23 19:03:11.734,AgileVision Beacon,F7:7C:03:9B:24:1D,000000000005,-84.0,2021-04-23 19:03:11.734
2021-04-23 19:03:11.753,AgileVision Beacon,E6:19:C3:98:50:7C,000000000004,-77.0,2021-04-23 19:03:11.753
2021-04-23 19:03:11.959,AgileVision Beacon,E6:19:C3:98:50:7C,000000000004,-86.0,2021-04-23 19:03:11.959
2021-04-23 19:03:12.079,AgileVision Beacon,FB:48:A7:41:3F:C8,000000000003,-83.0,2021-04-23 19:03:12.079
2021-04-23 19:03:12.097,AgileVision Beacon,C1:E2:F7:D0:6B:8C,000000000006,-79.0,2021-04-23 19:03:12.097
2021-04-23 19:03:12.112,AgileVision Beacon,C8:7E:06:A7:D7:3E,000000000001,-47.0,2021-04-23 19:03:12.112
2021-04-23 19:03:12.133,AgileVision Beacon,D9:77:0F:A8:70:38,000000000002,-76.0,2021-04-23 19:03:12.133
2021-04-23 19:03:12.146,AgileVision Beacon,F7:7C:03:9B:24:1D,000000000005,-79.0,2021-04-23 19:03:12.146
2021-04-23 19:03:12.418,AgileVision Beacon,C1:E2:F7:D0:6B:8C,000000000006,-79.0,2021-04-23 19:03:12.418
2021-04-23 19:03:12.421,AgileVision Beacon,C8:7E:06:A7:D7:3E,000000000001,-47.0,2021-04-23 19:03:12.421
2021-04-23 19:03:12.469,AgileVision Beacon,F7:7C:03:9B:24:1D,000000000005,-79.0,2021-04-23 19:03:12.469
2021-04-23 19:03:12.490,AgileVision Beacon,E6:19:C3:98:50:7C,000000000004,-86.0,2021-04-23 19:03:12.490
2021-04-23 19:03:12.503,AgileVision Beacon,FB:48:A7:41:3F:C8,000000000003,-82.0,2021-04-23 19:03:12.503
2021-04-23 19:03:12.556,AgileVision Beacon,D9:77:0F:A8:70:38,000000000002,-76.0,2021-04-23 19:03:12.556
2021-04-23 19:03:12.821,AgileVision Beacon,FB:48:A7:41:3F:C8,000000000003,-82.0,2021-04-23 19:03:12.821
2021-04-23 19:03:12.844,AgileVision Beacon,C8:7E:06:A7:D7:3E,000000000001,-47.0,2021-04-23 19:03:12.844
2021-04-23 19:03:12.851,AgileVision Beacon,C1:E2:F7:D0:6B:8C,000000000006,-79.0,2021-04-23 19:03:12.851
2021-04-23 19:03:12.872,AgileVision Beacon,D9:77:0F:A8:70:38,000000000002,-76.0,2021-04-23 19:03:12.872
2021-04-23 19:03:12.888,AgileVision Beacon,F7:7C:03:9B:24:1D,000000000005,-79.0,2021-04-23 19:03:12.888
2021-04-23 19:03:12.904,AgileVision Beacon,E6:19:C3:98:50:7C,000000000004,-86.0,2021-04-23 19:03:12.904
2021-04-23 19:03:13.227,AgileVision Beacon,FB:48:A7:41:3F:C8,000000000003,-83.0,2021-04-23 19:03:13.227
2021-04-23 19:03:13.291,AgileVision Beacon,D9:77:0F:A8:70:38,000000000002,-76.0,2021-04-23 19:03:13.291
2021-04-23 19:03:13.313,AgileVision Beacon,E6:19:C3:98:50:7C,000000000004,-86.0,2021-04-23 19:03:13.313
2021-04-23 19:03:13.319,AgileVision Beacon,F7:7C:03:9B:24:1D,000000000005,-80.0,2021-04-23 19:03:13.319
2021-04-23 19:03:13.366,AgileVision Beacon,C1:E2:F7:D0:6B:8C,000000000006,-80.0,2021-04-23 19:03:13.366
2021-04-23 19:03:13.374,AgileVision Beacon,C8:7E:06:A7:D7:3E,000000000001,-48.0,2021-04-23 19:03:13.374
2021-04-23 19:03:13.682,AgileVision Beacon,C8:7E:06:A7:D7:3E,000000000001,-48.0,2021-04-23 19:03:13.682
2021-04-23 19:03:13.703,AgileVision Beacon,D9:77:0F:A8:70:38,000000000002,-76.0,2021-04-23 19:03:13.703
2021-04-23 19:03:13.733,AgileVision Beacon,F7:7C:03:9B:24:1D,000000000005,-80.0,2021-04-23 19:03:13.733
2021-04-23 19:03:13.739,AgileVision Beacon,E6:19:C3:98:50:7C,000000000004,-86.0,2021-04-23 19:03:13.739
2021-04-23 19:03:13.759,AgileVision Beacon,FB:48:A7:41:3F:C8,000000000003,-83.0,2021-04-23 19:03:13.759
2021-04-23 19:03:13.778,AgileVision Beacon,C1:E2:F7:D0:6B:8C,000000000006,-79.0,2021-04-23 19:03:13.778
2021-04-23 19:03:14.047,AgileVision Beacon,E6:19:C3:98:50:7C,000000000004,-86.0,2021-04-23 19:03:14.047
2021-04-23 19:03:14.053,AgileVision Beacon,F7:7C:03:9B:24:1D,000000000005,-80.0,2021-04-23 19:03:14.053
2021-04-23 19:03:14.099,AgileVision Beacon,C1:E2:F7:D0:6B:8C,000000000006,-79.0,2021-04-23 19:03:14.099
2021-04-23 19:03:14.118,AgileVision Beacon,C8:7E:06:A7:D7:3E,000000000001,-47.0,2021-04-23 19:03:14.118
2021-04-23 19:03:14.126,AgileVision Beacon,D9:77:0F:A8:70:38,000000000002,-77.0,2021-04-23 19:03:14.126
2021-04-23 19:03:14.192,AgileVision Beacon,FB:48:A7:41:3F:C8,000000000003,-83.0,2021-04-23 19:03:14.192
2021-04-23 19:03:14.499,AgileVision Beacon,FB:48:A7:41:3F:C8,000000000003,-83.0,2021-04-23 19:03:14.499
2021-04-23 19:03:14.520,AgileVision Beacon,C1:E2:F7:D0:6B:8C,000000000006,-79.0,2021-04-23 19:03:14.520
2021-04-23 19:03:14.529,AgileVision Beacon,C8:7E:06:A7:D7:3E,000000000001,-47.0,2021-04-23 19:03:14.529
2021-04-23 19:03:14.561,AgileVision Beacon,D9:77:0F:A8:70:38,000000000002,-78.0,2021-04-23 19:03:14.561
2021-04-23 19:03:14.566,AgileVision Beacon,E6:19:C3:98:50:7C,000000000004,-86.0,2021-04-23 19:03:14.566
2021-04-23 19:03:14.571,AgileVision Beacon,F7:7C:03:9B:24:1D,000000000005,-81.0,2021-04-23 19:03:14.571
2021-04-23 19:03:14.932,AgileVision Beacon,FB:48:A7:41:3F:C8,000000000003,-83.0,2021-04-23 19:03:14.932
2021-04-23 19:03:14.944,AgileVision Beacon,C1:E2:F7:D0:6B:8C,000000000006,-79.0,2021-04-23 19:03:14.944
2021-04-23 19:03:14.952,AgileVision Beacon,C8:7E:06:A7:D7:3E,000000000001,-47.0,2021-04-23 19:03:14.952
2021-04-23 19:03:14.975,AgileVision Beacon,E6:19:C3:98:50:7C,000000000004,-86.0,2021-04-23 19:03:14.975
2021-04-23 19:03:14.981,AgileVision Beacon,D9:77:0F:A8:70:38,000000000002,-77.0,2021-04-23 19:03:14.981
2021-04-23 19:03:14.988,AgileVision Beacon,F7:7C:03:9B:24:1D,000000000005,-81.0,2021-04-23 19:03:14.988
2021-04-23 19:03:15.183,AgileVision Beacon,E6:19:C3:98:50:7C,000000000004,-87.0,2021-04-23 19:03:15.183
2021-04-23 19:03:15.340,AgileVision Beacon,FB:48:A7:41:3F:C8,000000000003,-83.0,2021-04-23 19:03:15.340
2021-04-23 19:03:15.351,AgileVision Beacon,C1:E2:F7:D0:6B:8C,000000000006,-78.0,2021-04-23 19:03:15.351
2021-04-23 19:03:15.379,AgileVision Beacon,C8:7E:06:A7:D7:3E,000000000001,-48.0,2021-04-23 19:03:15.379
2021-04-23 19:03:15.399,AgileVision Beacon,D9:77:0F:A8:70:38,000000000002,-78.0,2021-04-23 19:03:15.399
2021-04-23 19:03:15.408,AgileVision Beacon,F7:7C:03:9B:24:1D,000000000005,-82.0,2021-04-23 19:03:15.408
2021-04-23 19:03:15.749,AgileVision Beacon,FB:48:A7:41:3F:C8,000000000003,-83.0,2021-04-23 19:03:15.749
2021-04-23 19:03:15.770,AgileVision Beacon,C1:E2:F7:D0:6B:8C,000000000006,-79.0,2021-04-23 19:03:15.770
2021-04-23 19:03:15.797,AgileVision Beacon,C8:7E:06:A7:D7:3E,000000000001,-47.0,2021-04-23 19:03:15.797
2021-04-23 19:03:15.814,AgileVision Beacon,F7:7C:03:9B:24:1D,000000000005,-81.0,2021-04-23 19:03:15.814
2021-04-23 19:03:15.820,AgileVision Beacon,E6:19:C3:98:50:7C,000000000004,-86.0,2021-04-23 19:03:15.820
2021-04-23 19:03:15.825,AgileVision Beacon,D9:77:0F:A8:70:38,000000000002,-78.0,2021-04-23 19:03:15.825
2021-04-23 19:03:16.133,AgileVision Beacon,E6:19:C3:98:50:7C,000000000004,-86.0,2021-04-23 19:03:16.133
2021-04-23 19:03:16.167,AgileVision Beacon,FB:48:A7:41:3F:C8,000000000003,-83.0,2021-04-23 19:03:16.167
2021-04-23 19:03:16.185,AgileVision Beacon,C1:E2:F7:D0:6B:8C,000000000006,-79.0,2021-04-23 19:03:16.185
2021-04-23 19:03:16.219,AgileVision Beacon,C8:7E:06:A7:D7:3E,000000000001,-48.0,2021-04-23 19:03:16.219
2021-04-23 19:03:16.231,AgileVision Beacon,F7:7C:03:9B:24:1D,000000000005,-81.0,2021-04-23 19:03:16.231
2021-04-23 19:03:16.239,AgileVision Beacon,D9:77:0F:A8:70:38,000000000002,-78.0,2021-04-23 19:03:16.239
2021-04-23 19:03:16.441,AgileVision Beacon,D9:77:0F:A8:70:38,000000000002,-77.0,2021-04-23 19:03:16.441
2021-04-23 19:03:16.529,AgileVision Beacon,C8:7E:06:A7:D7:3E,000000000001,-48.0,2021-04-23 19:03:16.529
2021-04-23 19:03:16.546,AgileVision Beacon,E6:19:C3:98:50:7C,000000000004,-87.0,2021-04-23 19:03:16.546
2021-04-23 19:03:16.582,AgileVision Beacon,FB:48:A7:41:3F:C8,000000000003,-83.0,2021-04-23 19:03:16.582
2021-04-23 19:03:16.595,AgileVision Beacon,C1:E2:F7:D0:6B:8C,000000000006,-78.0,2021-04-23 19:03:16.595
2021-04-23 19:03:16.643,AgileVision Beacon,F7:7C:03:9B:24:1D,000000000005,-81.0,2021-04-23 19:03:16.643
2021-04-23 19:03:16.860,AgileVision Beacon,E6:19:C3:98:50:7C,000000000004,-81.0,2021-04-23 19:03:16.860
2021-04-23 19:03:16.962,AgileVision Beacon,D9:77:0F:A8:70:38,000000000002,-81.0,2021-04-23 19:03:16.962
2021-04-23 19:03:16.988,AgileVision Beacon,FB:48:A7:41:3F:C8,000000000003,-80.0,2021-04-23 19:03:16.988
2021-04-23 19:03:17.011,AgileVision Beacon,C1:E2:F7:D0:6B:8C,000000000006,-78.0,2021-04-23 19:03:17.011
2021-04-23 19:03:17.050,AgileVision Beacon,C8:7E:06:A7:D7:3E,000000000001,-51.0,2021-04-23 19:03:17.050
2021-04-23 19:03:17.061,AgileVision Beacon,F7:7C:03:9B:24:1D,000000000005,-78.0,2021-04-23 19:03:17.061
2021-04-23 19:03:17.367,AgileVision Beacon,C8:7E:06:A7:D7:3E,000000000001,-51.0,2021-04-23 19:03:17.367
2021-04-23 19:03:17.383,AgileVision Beacon,E6:19:C3:98:50:7C,000000000004,-80.0,2021-04-23 19:03:17.383
2021-04-23 19:03:17.389,AgileVision Beacon,D9:77:0F:A8:70:38,000000000002,-80.0,2021-04-23 19:03:17.389
2021-04-23 19:03:17.410,AgileVision Beacon,FB:48:A7:41:3F:C8,000000000003,-80.0,2021-04-23 19:03:17.410
2021-04-23 19:03:17.434,AgileVision Beacon,C1:E2:F7:D0:6B:8C,000000000006,-78.0,2021-04-23 19:03:17.434
2021-04-23 19:03:17.463,AgileVision Beacon,F7:7C:03:9B:24:1D,000000000005,-77.0,2021-04-23 19:03:17.463
2021-04-23 19:03:17.770,AgileVision Beacon,F7:7C:03:9B:24:1D,000000000005,-77.0,2021-04-23 19:03:17.770
