,device_name,mac_addr,eddystone_instance_id,rssi,timestamp
2021-04-24 08:10:46.648,AgileVision Beacon,C8:7E:06:A7:D7:3E,000000000001,-77.0,2021-04-24 08:10:46.648
2021-04-24 08:10:46.690,AgileVision Beacon,F7:7C:03:9B:24:1D,000000000005,-78.0,2021-04-24 08:10:46.690
2021-04-24 08:10:46.880,AgileVision Beacon,FB:48:A7:41:3F:C8,000000000003,-93.0,2021-04-24 08:10:46.880
2021-04-24 08:10:46.997,AgileVision Beacon,F7:7C:03:9B:24:1D,000000000005,-76.0,2021-04-24 08:10:46.997
2021-04-24 08:10:47.045,AgileVision Beacon,E6:19:C3:98:50:7C,000000000004,-94.0,2021-04-24 08:10:47.045
2021-04-24 08:10:47.051,AgileVision Beacon,C1:E2:F7:D0:6B:8C,000000000006,-87.0,2021-04-24 08:10:47.051
2021-04-24 08:10:47.070,AgileVision Beacon,C8:7E:06:A7:D7:3E,000000000001,-75.0,2021-04-24 08:10:47.070
2021-04-24 08:10:47.076,AgileVision Beacon,D9:77:0F:A8:70:38,000000000002,-47.0,2021-04-24 08:10:47.076
2021-04-24 08:10:47.356,AgileVision Beacon,E6:19:C3:98:50:7C,000000000004,-92.0,2021-04-24 08:10:47.356
2021-04-24 08:10:47.383,AgileVision Beacon,C8:7E:06:A7:D7:3E,000000000001,-75.0,2021-04-24 08:10:47.383
2021-04-24 08:10:47.387,AgileVision Beacon,D9:77:0F:A8:70:38,000000000002,-46.0,2021-04-24 08:10:47.387
2021-04-24 08:10:47.408,AgileVision Beacon,F7:7C:03:9B:24:1D,000000000005,-79.0,2021-04-24 08:10:47.408
2021-04-24 08:10:47.469,AgileVision Beacon,C1:E2:F7:D0:6B:8C,000000000006,-84.0,2021-04-24 08:10:47.469
2021-04-24 08:10:47.487,AgileVision Beacon,FB:48:A7:41:3F:C8,000000000003,-84.0,2021-04-24 08:10:47.487
2021-04-24 08:10:47.811,AgileVision Beacon,FB:48:A7:41:3F:C8,000000000003,-83.0,2021-04-24 08:10:47.811
2021-04-24 08:10:47.819,AgileVision Beacon,C8:7E:06:A7:D7:3E,000000000001,-74.0,2021-04-24 08:10:47.819
2021-04-24 08:10:47.824,AgileVision Beacon,D9:77:0F:A8:70:38,000000000002,-46.0,2021-04-24 08:10:47.824
2021-04-24 08:10:47.829,AgileVision Beacon,F7:7C:03:9B:24:1D,000000000005,-78.0,2021-04-24 08:10:47.829
2021-04-24 08:10:47.898,AgileVision Beacon,E6:19:C3:98:50:7C,000000000004,-94.0,2021-04-24 08:10:47.898
2021-04-24 08:10:47.908,AgileVision Beacon,C1:E2:F7:D0:6B:8C,000000000006,-83.0,2021-04-24 08:10:47.908
2021-04-24 08:10:48.143,AgileVision Beacon,F7:7C:03:9B:24:1D,000000000005,-79.0,2021-04-24 08:10:48.143
2021-04-24 08:10:48.213,AgileVision Beacon,E6:19:C3:98:50:7C,000000000004,-92.0,2021-04-24 08:10:48.213
2021-04-24 08:10:48.221,AgileVision Beacon,C1:E2:F7:D0:6B:8C,000000000006,-83.0,2021-04-24 08:10:48.221
2021-04-24 08:10:48.227,AgileVision Beacon,FB:48:A7:41:3F:C8,000000000003,-84.0,2021-04-24 08:10:48.227
2021-04-24 08:10:48.240,AgileVision Beacon,D9:77:0F:A8:70:38,000000000002,-46.0,2021-04-24 08:10:48.240
2021-04-24 08:10:48.246,AgileVision Beacon,C8:7E:06:A7:D7:3E,000000000001,-73.0,2021-04-24 08:10:48.246
2021-04-24 08:10:48.568,AgileVision Beacon,C8:7E:06:A7:D7:3E,000000000001,-76.0,2021-04-24 08:10:48.568
2021-04-24 08:10:48.635,AgileVision Beacon,C1:E2:F7:D0:6B:8C,000000000006,-82.0,2021-04-24 08:10:48.635
2021-04-24 08:10:48.644,AgileVision Beacon,FB:48:A7:41:3F:C8,000000000003,-89.0,2021-04-24 08:10:48.644
2021-04-24 08:10:48.670,AgileVision Beacon,D9:77:0F:A8:70:38,000000000002,-46.0,2021-04-24 08:10:48.670
2021-04-24 08:10:48.676,AgileVision Beacon,F7:7C:03:9B:24:1D,000000000005,-78.0,2021-04-24 08:10:48.676
2021-04-24 08:10:48.716,AgileVision Beacon,E6:19:C3:98:50:7C,000000000004,-91.0,2021-04-24 08:10:48.716
2021-04-24 08:10:49.022,AgileVision Beacon,E6:19:C3:98:50:7C,000000000004,-92.0,2021-04-24 08:10:49.022
2021-04-24 08:10:49.054,AgileVision Beacon,C1:E2:F7:D0:6B:8C,000000000006,-82.0,2021-04-24 08:10:49.054
2021-04-24 08:10:49.062,AgileVision Beacon,FB:48:A7:41:3F:C8,000000000003,-86.0,2021-04-24 08:10:49.062
2021-04-24 08:10:49.088,AgileVision Beacon,F7:7C:03:9B:24:1D,000000000005,-81.0,2021-04-24 08:10:49.088
2021-04-24 08:10:49.095,AgileVision Beacon,C8:7E:06:A7:D7:3E,000000000001,-73.0,2021-04-24 08:10:49.095
2021-04-24 08:10:49.102,AgileVision Beacon,D9:77:0F:A8:70:38,000000000002,-47.0,2021-04-24 08:10:49.102
2021-04-24 08:10:49.307,AgileVision Beacon,D9:77:0F:A8:70:38,000000000002,-50.0,2021-04-24 08:10:49.307
2021-04-24 08:10:49.375,AgileVision Beacon,C1:E2:F7:D0:6B:8C,000000000006,-81.0,2021-04-24 08:10:49.375
2021-04-24 08:10:49.384,AgileVision Beacon,FB:48:A7:41:3F:C8,000000000003,-85.0,2021-04-24 08:10:49.384
2021-04-24 08:10:49.414,AgileVision Beacon,C8:7E:06:A7:D7:3E,000000000001,-72.0,2021-04-24 08:10:49.414
2021-04-24 08:10:49.457,AgileVision Beacon,E6:19:C3:98:50:7C,000000000004,-90.0,2021-04-24 08:10:49.457
2021-04-24 08:10:49.506,AgileVision Beacon,F7:7C:03:9B:24:1D,000000000005,-76.0,2021-04-24 08:10:49.506
2021-04-24 08:10:49.722,AgileVision Beacon,F7:7C:03:9B:24:1D,000000000005,-77.0,2021-04-24 08:10:49.722
2021-04-24 08:10:49.729,AgileVision Beacon,C8:7E:06:A7:D7:3E,000000000001,-77.0,2021-04-24 08:10:49.729
2021-04-24 08:10:49.831,AgileVision Beacon,D9:77:0F:A8:70:38,000000000002,-56.0,2021-04-24 08:10:49.831
2021-04-24 08:10:49.882,AgileVision Beacon,E6:19:C3:98:50:7C,000000000004,-91.0,2021-04-24 08:10:49.882
2021-04-24 08:10:49.908,AgileVision Beacon,C1:E2:F7:D0:6B:8C,000000000006,-83.0,2021-04-24 08:10:49.908
2021-04-24 08:10:49.915,AgileVision Beacon,FB:48:A7:41:3F:C8,000000000003,-85.0,2021-04-24 08:10:49.915
2021-04-24 08:10:50.248,AgileVision Beacon,D9:77:0F:A8:70:38,000000000002,-56.0,2021-04-24 08:10:50.248
2021-04-24 08:10:50.256,AgileVision Beacon,F7:7C:03:9B:24:1D,000000000005,-74.0,2021-04-24 08:10:50.256
2021-04-24 08:10:50.263,AgileVision Beacon,C8:7E:06:A7:D7:3E,000000000001,-81.0,2021-04-24 08:10:50.263
2021-04-24 08:10:50.294,AgileVision Beacon,E6:19:C3:98:50:7C,000000000004,-90.0,2021-04-24 08:10:50.294
2021-04-24 08:10:50.331,AgileVision Beacon,FB:48:A7:41:3F:C8,000000000003,-86.0,2021-04-24 08:10:50.331
2021-04-24 08:10:50.346,AgileVision Beacon,C1:E2:F7:D0:6B:8C,000000000006,-84.0,2021-04-24 08:10:50.346
2021-04-24 08:10:50.431,AgileVision Beacon,C1:E2:F7:D0:6B:8C,000000000006,-84.0,2021-04-24 08:10:50.431
2021-04-24 08:10:50.535,AgileVision Beacon,FB:48:A7:41:3F:C8,000000000003,-88.0,2021-04-24 08:10:50.535
2021-04-24 08:10:50.668,AgileVision Beacon,D9:77:0F:A8:70:38,000000000002,-55.0,2021-04-24 08:10:50.668
2021-04-24 08:10:50.681,AgileVision Beacon,F7:7C:03:9B:24:1D,000000000005,-79.0,2021-04-24 08:10:50.681
2021-04-24 08:10:50.689,AgileVision Beacon,C8:7E:06:A7:D7:3E,000000000001,-83.0,2021-04-24 08:10:50.689
2021-04-24 08:10:50.712,AgileVision Beacon,E6:19:C3:98:50:7C,000000000004,-89.0,2021-04-24 08:10:50.712
2021-04-24 08:10:50.963,AgileVision Beacon,C1:E2:F7:D0:6B:8C,000000000006,-83.0,2021-04-24 08:10:50.963
2021-04-24 08:10:50.996,AgileVision Beacon,C8:7E:06:A7:D7:3E,000000000001,-82.0,2021-04-24 08:10:50.996
2021-04-24 08:10:51.059,AgileVision Beacon,FB:48:A7:41:3F:C8,000000000003,-91.0,2021-04-24 08:10:51.059
2021-04-24 08:10:51.090,AgileVision Beacon,D9:77:0F:A8:70:38,000000000002,-56.0,2021-04-24 08:10:51.090
2021-04-24 08:10:51.098,AgileVision Beacon,F7:7C:03:9B:24:1D,000000000005,-76.0,2021-04-24 08:10:51.098
2021-04-24 08:10:51.128,AgileVision Beacon,E6:19:C3:98:50:7C,000000000004,-94.0,2021-04-24 08:10:51.128
2021-04-24 08:10:51.489,AgileVision Beacon,FB:48:A7:41:3F:C8,000000000003,-87.0,2021-04-24 08:10:51.489
2021-04-24 08:10:51.499,AgileVision Beacon,C1:E2:F7:D0:6B:8C,000000000006,-83.0,2021-04-24 08:10:51.499
2021-04-24 08:10:51.510,AgileVision Beacon,D9:77:0F:A8:70:38,000000000002,-55.0,2021-04-24 08:10:51.510
2021-04-24 08:10:51.518,AgileVision Beacon,C8:7E:06:A7:D7:3E,000000000001,-83.0,2021-04-24 08:10:51.518
2021-04-24 08:10:51.522,AgileVision Beacon,F7:7C:03:9B:24:1D,000000000005,-74.0,2021-04-24 08:10:51.522
2021-04-24 08:10:51.544,AgileVision Beacon,E6:19:C3:98:50:7C,000000000004,-97.0,2021-04-24 08:10:51.544
2021-04-24 08:10:51.894,AgileVision Beacon,C1:E2:F7:D0:6B:8C,000000000006,-83.0,2021-04-24 08:10:51.894
2021-04-24 08:10:51.915,AgileVision Beacon,FB:48:A7:41:3F:C8,000000000003,-89.0,2021-04-24 08:10:51.915
2021-04-24 08:10:51.929,AgileVision Beacon,D9:77:0F:A8:70:38,000000000002,-56.0,2021-04-24 08:10:51.929
2021-04-24 08:10:51.947,AgileVision Beacon,C8:7E:06:A7:D7:3E,000000000001,-86.0,2021-04-24 08:10:51.947
2021-04-24 08:10:51.954,AgileVision Beacon,F7:7C:03:9B:24:1D,000000000005,-76.0,2021-04-24 08:10:51.954
2021-04-24 08:10:51.960,AgileVision Beacon,E6:19:C3:98:50:7C,000000000004,-90.0,2021-04-24 08:10:51.960
2021-04-24 08:10:52.181,AgileVision Beacon,E6:19:C3:98:50:7C,000000000004,-90.0,2021-04-24 08:10:52.181
2021-04-24 08:10:52.269,AgileVision Beacon,C8:7E:06:A7:D7:3E,000000000001,-80.0,2021-04-24 08:10:52.269
2021-04-24 08:10:52.275,AgileVision Beacon,F7:7C:03:9B:24:1D,000000000005,-72.0,2021-04-24 08:10:52.275
2021-04-24 08:10:52.299,AgileVision Beacon,C1:E2:F7:D0:6B:8C,000000000006,-77.0,2021-04-24 08:10:52.299
2021-04-24 08:10:52.333,AgileVision Beacon,FB:48:A7:41:3F:C8,000000000003,-90.0,2021-04-24 08:10:52.333
2021-04-24 08:10:52.354,AgileVision Beacon,D9:77:0F:A8:70:38,000000000002,-58.0,2021-04-24 08:10:52.354
2021-04-24 08:10:52.417,AgileVision Beacon,C8:7E:06:A7:D7:3E,000000000001,-79.0,2021-04-24 08:10:52.417
2021-04-24 08:10:52.673,AgileVision Beacon,D9:77:0F:A8:70:38,000000000002,-55.0,2021-04-24 08:10:52.673
2021-04-24 08:10:52.682,AgileVision Beacon,F7:7C:03:9B:24:1D,000000000005,-73.0,2021-04-24 08:10:52.682
2021-04-24 08:10:52.691,AgileVision Beacon,E6:19:C3:98:50:7C,000000000004,-94.0,2021-04-24 08:10:52.691
2021-04-24 08:10:52.729,AgileVision Beacon,C1:E2:F7:D0:6B:8C,000000000006,-74.0,2021-04-24 08:10:52.729
2021-04-24 08:10:52.754,AgileVision Beacon,FB:48:A7:41:3F:C8,000000000003,-91.0,2021-04-24 08:10:52.754
2021-04-24 08:10:53.093,AgileVision Beacon,D9:77:0F:A8:70:38,000000000002,-57.0,2021-04-24 08:10:53.093
2021-04-24 08:10:53.100,AgileVision Beacon,F7:7C:03:9B:24:1D,000000000005,-85.0,2021-04-24 08:10:53.100
2021-04-24 08:10:53.108,AgileVision Beacon,E6:19:C3:98:50:7C,000000000004,-89.0,2021-04-24 08:10:53.108
2021-04-24 08:10:53.115,AgileVision Beacon,C8:7E:06:A7:D7:3E,000000000001,-77.0,2021-04-24 08:10:53.115
2021-04-24 08:10:53.148,AgileVision Beacon,C1:E2:F7:D0:6B:8C,000000000006,-76.0,2021-04-24 08:10:53.148
2021-04-24 08:10:53.178,AgileVision Beacon,FB:48:A7:41:3F:C8,000000000003,-88.0,2021-04-24 08:10:53.178
2021-04-24 08:10:53.417,AgileVision Beacon,E6:19:C3:98:50:7C,000000000004,-93.0,2021-04-24 08:10:53.417
2021-04-24 08:10:53.490,AgileVision Beacon,FB:48:A7:41:3F:C8,000000000003,-87.0,2021-04-24 08:10:53.490
2021-04-24 08:10:53.519,AgileVision Beacon,D9:77:0F:A8:70:38,000000000002,-57.0,2021-04-24 08:10:53.519
2021-04-24 08:10:53.526,AgileVision Beacon,F7:7C:03:9B:24:1D,000000000005,-80.0,2021-04-24 08:10:53.526
2021-04-24 08:10:53.533,AgileVision Beacon,C8:7E:06:A7:D7:3E,000000000001,-80.0,2021-04-24 08:10:53.533
2021-04-24 08:10:53.563,AgileVision Beacon,C1:E2:F7:D0:6B:8C,000000000006,-80.0,2021-04-24 08:10:53.563
2021-04-24 08:10:53.656,AgileVision Beacon,E6:19:C3:98:50:7C,000000000004,-91.0,2021-04-24 08:10:53.656
2021-04-24 08:10:53.837,AgileVision Beacon,F7:7C:03:9B:24:1D,000000000005,-82.0,2021-04-24 08:10:53.837
2021-04-24 08:10:53.845,AgileVision Beacon,D9:77:0F:A8:70:38,000000000002,-57.0,2021-04-24 08:10:53.845
2021-04-24 08:10:53.902,AgileVision Beacon,FB:48:A7:41:3F:C8,000000000003,-85.0,2021-04-24 08:10:53.902
2021-04-24 08:10:53.942,AgileVision Beacon,C8:7E:06:A7:D7:3E,000000000001,-92.0,2021-04-24 08:10:53.942
2021-04-24 08:10:53.983,AgileVision Beacon,C1:E2:F7:D0:6B:8C,000000000006,-79.0,2021-04-24 08:10:53.983
2021-04-24 08:10:54.288,AgileVision Beacon,C1:E2:F7:D0:6B:8C,000000000006,-80.0,2021-04-24 08:10:54.288
2021-04-24 08:10:54.323,AgileVision Beacon,FB:48:A7:41:3F:C8,000000000003,-92.0,2021-04-24 08:10:54.323
2021-04-24 08:10:54.332,AgileVision Beacon,F7:7C:03:9B:24:1D,000000000005,-81.0,2021-04-24 08:10:54.332
2021-04-24 08:10:54.343,AgileVision Beacon,D9:77:0F:A8:70:38,000000000002,-57.0,2021-04-24 08:10:54.343
2021-04-24 08:10:54.353,AgileVision Beacon,C8:7E:06:A7:D7:3E,000000000001,-75.0,2021-04-24 08:10:54.353
2021-04-24 08:10:54.376,AgileVision Beacon,E6:19:C3:98:50:7C,000000000004,-89.0,2021-04-24 08:10:54.376
2021-04-24 08:10:54.694,AgileVision Beacon,E6:19:C3:98:50:7C,000000000004,-95.0,2021-04-24 08:10:54.694
2021-04-24 08:10:54.709,AgileVision Beacon,C1:E2:F7:D0:6B:8C,000000000006,-93.0,2021-04-24 08:10:54.709
2021-04-24 08:10:54.753,AgileVision Beacon,FB:48:A7:41:3F:C8,000000000003,-91.0,2021-04-24 08:10:54.753
2021-04-24 08:10:54.762,AgileVision Beacon,D9:77:0F:A8:70:38,000000000002,-60.0,2021-04-24 08:10:54.762
2021-04-24 08:10:54.769,AgileVision Beacon,F7:7C:03:9B:24:1D,000000000005,-81.0,2021-04-24 08:10:54.769
2021-04-24 08:10:54.772,AgileVision Beacon,C8:7E:06:A7:D7:3E,000000000001,-76.0,2021-04-24 08:10:54.772
2021-04-24 08:10:54.852,AgileVision Beacon,FB:48:A7:41:3F:C8,000000000003,-89.0,2021-04-24 08:10:54.852
2021-04-24 08:10:55.076,AgileVision Beacon,D9:77:0F:A8:70:38,000000000002,-64.0,2021-04-24 08:10:55.076
2021-04-24 08:10:55.128,AgileVision Beacon,E6:19:C3:98:50:7C,000000000004,-93.0,2021-04-24 08:10:55.128
2021-04-24 08:10:55.136,AgileVision Beacon,C1:E2:F7:D0:6B:8C,000000000006,-88.0,2021-04-24 08:10:55.136
2021-04-24 08:10:55.186,AgileVision Beacon,F7:7C:03:9B:24:1D,000000000005,-85.0,2021-04-24 08:10:55.186
2021-04-24 08:10:55.197,AgileVision Beacon,C8:7E:06:A7:D7:3E,000000000001,-81.0,2021-04-24 08:10:55.197
2021-04-24 08:10:55.394,AgileVision Beacon,F7:7C:03:9B:24:1D,000000000005,-82.0,2021-04-24 08:10:55.394
2021-04-24 08:10:55.518,AgileVision Beacon,C8:7E:06:A7:D7:3E,000000000001,-80.0,2021-04-24 08:10:55.518
2021-04-24 08:10:55.539,AgileVision Beacon,E6:19:C3:98:50:7C,000000000004,-97.0,2021-04-24 08:10:55.539
2021-04-24 08:10:55.559,AgileVision Beacon,C1:E2:F7:D0:6B:8C,000000000006,-82.0,2021-04-24 08:10:55.559
2021-04-24 08:10:55.598,AgileVision Beacon,D9:77:0F:A8:70:38,000000000002,-59.0,2021-04-24 08:10:55.598
2021-04-24 08:10:55.910,AgileVision Beacon,D9:77:0F:A8:70:38,000000000002,-59.0,2021-04-24 08:10:55.910
2021-04-24 08:10:55.919,AgileVision Beacon,F7:7C:03:9B:24:1D,000000000005,-84.0,2021-04-24 08:10:55.919
2021-04-24 08:10:55.925,AgileVision Beacon,FB:48:A7:41:3F:C8,000000000003,-88.0,2021-04-24 08:10:55.925
2021-04-24 08:10:55.929,AgileVision Beacon,C8:7E:06:A7:D7:3E,000000000001,-77.0,2021-04-24 08:10:55.929
2021-04-24 08:10:55.953,AgileVision Beacon,E6:19:C3:98:50:7C,000000000004,-90.0,2021-04-24 08:10:55.953
2021-04-24 08:10:55.976,AgileVision Beacon,C1:E2:F7:D0:6B:8C,000000000006,-82.0,2021-04-24 08:10:55.976
2021-04-24 08:10:56.329,AgileVision Beacon,D9:77:0F:A8:70:38,000000000002,-59.0,2021-04-24 08:10:56.329
2021-04-24 08:10:56.338,AgileVision Beacon,F7:7C:03:9B:24:1D,000000000005,-75.0,2021-04-24 08:10:56.338
2021-04-24 08:10:56.347,AgileVision Beacon,C8:7E:06:A7:D7:3E,000000000001,-85.0,2021-04-24 08:10:56.347
2021-04-24 08:10:56.352,AgileVision Beacon,FB:48:A7:41:3F:C8,000000000003,-88.0,2021-04-24 08:10:56.352
2021-04-24 08:10:56.365,AgileVision Beacon,E6:19:C3:98:50:7C,000000000004,-94.0,2021-04-24 08:10:56.365
2021-04-24 08:10:56.384,AgileVision Beacon,C1:E2:F7:D0:6B:8C,000000000006,-76.0,2021-04-24 08:10:56.384
2021-04-24 08:10:56.556,AgileVision Beacon,FB:48:A7:41:3F:C8,000000000003,-92.0,2021-04-24 08:10:56.556
2021-04-24 08:10:56.576,AgileVision Beacon,E6:19:C3:98:50:7C,000000000004,-87.0,2021-04-24 08:10:56.576
2021-04-24 08:10:56.586,AgileVision Beacon,C1:E2:F7:D0:6B:8C,000000000006,-80.0,2021-04-24 08:10:56.586
2021-04-24 08:10:56.761,AgileVision Beacon,D9:77:0F:A8:70:38,000000000002,-56.0,2021-04-24 08:10:56.761
2021-04-24 08:10:56.765,AgileVision Beacon,C8:7E:06:A7:D7:3E,000000000001,-85.0,2021-04-24 08:10:56.765
2021-04-24 08:10:56.769,AgileVision Beacon,F7:7C:03:9B:24:1D,000000000005,-72.0,2021-04-24 08:10:56.769
2021-04-24 08:10:57.106,AgileVision Beacon,E6:19:C3:98:50:7C,000000000004,-94.0,2021-04-24 08:10:57.106
2021-04-24 08:10:57.164,AgileVision Beacon,C8:7E:06:A7:D7:3E,000000000001,-86.0,2021-04-24 08:10:57.164
2021-04-24 08:10:57.168,AgileVision Beacon,D9:77:0F:A8:70:38,000000000002,-56.0,2021-04-24 08:10:57.168
2021-04-24 08:10:57.171,AgileVision Beacon,F7:7C:03:9B:24:1D,000000000005,-86.0,2021-04-24 08:10:57.171
2021-04-24 08:10:57.188,AgileVision Beacon,FB:48:A7:41:3F:C8,000000000003,-94.0,2021-04-24 08:10:57.188
2021-04-24 08:10:57.202,AgileVision Beacon,C1:E2:F7:D0:6B:8C,000000000006,-84.0,2021-04-24 08:10:57.202
2021-04-24 08:10:57.537,AgileVision Beacon,E6:19:C3:98:50:7C,000000000004,-92.0,2021-04-24 08:10:57.537
2021-04-24 08:10:57.589,AgileVision Beacon,C8:7E:06:A7:D7:3E,000000000001,-80.0,2021-04-24 08:10:57.589
2021-04-24 08:10:57.604,AgileVision Beacon,F7:7C:03:9B:24:1D,000000000005,-79.0,2021-04-24 08:10:57.604
2021-04-24 08:10:57.610,AgileVision Beacon,D9:77:0F:A8:70:38,000000000002,-58.0,2021-04-24 08:10:57.610
